set,rank,anchor_path,negative_path,anchor_person_id,negative_person_id,visual_cosine,semantic_cosine,hybrid_rank,anchor_camera,negative_camera,anchor_clothes_key,negative_clothes_key,anchor_gender,negative_gender,anchor_hair_color,negative_hair_color,anchor_hair_length,negative_hair_length,anchor_body_build,negative_body_build
visual,5,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb172.jpg,/data/datasets/PRCC/prcc/rgb/train/149/A_cropped_rgb046.jpg,0,24,0.8727624416351318,0.9999998807907104,,A,A,092,149,male,male,black,black,short,short,average,average
semantic,1,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb172.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.8670390844345093,0.9999998807907104,,A,B,092,149,male,male,black,black,short,short,average,average
semantic,2,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb172.jpg,/data/datasets/PRCC/prcc/rgb/train/110/A_cropped_rgb517.jpg,0,8,0.6498480439186096,0.9999998807907104,,A,A,092,110,male,male,black,black,short,short,average,average
semantic,3,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb172.jpg,/data/datasets/PRCC/prcc/rgb/train/185/A_cropped_rgb019.jpg,0,48,0.6651616096496582,0.9999998807907104,,A,A,092,185,male,male,black,black,short,short,average,average
semantic,4,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb172.jpg,/data/datasets/PRCC/prcc/rgb/train/300/C_cropped_rgb171.jpg,0,133,0.7921658158302307,0.9999998807907104,,A,C,092,300C,male,male,black,black,short,short,average,average
semantic,5,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb172.jpg,/data/datasets/PRCC/prcc/rgb/train/177/C_cropped_rgb475.jpg,0,42,0.6668974161148071,0.9999998807907104,,A,C,092,177C,male,male,black,black,short,short,average,average
hybrid,1,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb172.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.8670390844345093,0.9999998807907104,1,A,B,092,149,male,male,black,black,short,short,average,average
hybrid,2,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb172.jpg,/data/datasets/PRCC/prcc/rgb/train/114/B_cropped_rgb144.jpg,0,11,0.8788376450538635,0.9999998807907104,2,A,B,092,114,male,male,black,black,short,short,average,average
hybrid,3,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb172.jpg,/data/datasets/PRCC/prcc/rgb/train/110/A_cropped_rgb517.jpg,0,8,0.6498480439186096,0.9999998807907104,3,A,A,092,110,male,male,black,black,short,short,average,average
hybrid,4,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb172.jpg,/data/datasets/PRCC/prcc/rgb/train/114/C_cropped_rgb571.jpg,0,11,0.8764774799346924,0.9999998807907104,4,A,C,092,114C,male,male,black,black,short,short,average,average
hybrid,5,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb172.jpg,/data/datasets/PRCC/prcc/rgb/train/185/A_cropped_rgb019.jpg,0,48,0.6651616096496582,0.9999998807907104,5,A,A,092,185,male,male,black,black,short,short,average,average
visual,1,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb173.jpg,/data/datasets/PRCC/prcc/rgb/train/114/B_cropped_rgb144.jpg,0,11,0.8846083879470825,0.9999998807907104,,A,B,092,114,male,male,black,black,short,short,average,average
visual,2,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb173.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb400.jpg,0,51,0.8818448185920715,0.9999998807907104,,A,A,092,193,male,male,black,black,short,short,average,average
visual,3,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb173.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb385.jpg,0,51,0.8777535557746887,0.9999998807907104,,A,A,092,193,male,male,black,black,short,short,average,average
visual,4,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb173.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb025.jpg,0,51,0.8761281967163086,0.9999998807907104,,A,A,092,193,male,male,black,black,short,short,average,average
visual,5,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb173.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb379.jpg,0,51,0.875766396522522,0.9999998807907104,,A,A,092,193,male,male,black,black,short,short,average,average
semantic,1,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb173.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.8591310977935791,0.9999998807907104,,A,B,092,149,male,male,black,black,short,short,average,average
semantic,2,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb173.jpg,/data/datasets/PRCC/prcc/rgb/train/110/A_cropped_rgb517.jpg,0,8,0.6607105731964111,0.9999998807907104,,A,A,092,110,male,male,black,black,short,short,average,average
semantic,3,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb173.jpg,/data/datasets/PRCC/prcc/rgb/train/185/A_cropped_rgb019.jpg,0,48,0.6988544464111328,0.9999998807907104,,A,A,092,185,male,male,black,black,short,short,average,average
semantic,4,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb173.jpg,/data/datasets/PRCC/prcc/rgb/train/300/C_cropped_rgb171.jpg,0,133,0.7795987129211426,0.9999998807907104,,A,C,092,300C,male,male,black,black,short,short,average,average
semantic,5,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb173.jpg,/data/datasets/PRCC/prcc/rgb/train/177/C_cropped_rgb475.jpg,0,42,0.6751231551170349,0.9999998807907104,,A,C,092,177C,male,male,black,black,short,short,average,average
hybrid,1,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb173.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.8591310977935791,0.9999998807907104,1,A,B,092,149,male,male,black,black,short,short,average,average
hybrid,2,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb173.jpg,/data/datasets/PRCC/prcc/rgb/train/114/B_cropped_rgb144.jpg,0,11,0.8846083879470825,0.9999998807907104,2,A,B,092,114,male,male,black,black,short,short,average,average
hybrid,3,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb173.jpg,/data/datasets/PRCC/prcc/rgb/train/110/A_cropped_rgb517.jpg,0,8,0.6607105731964111,0.9999998807907104,3,A,A,092,110,male,male,black,black,short,short,average,average
hybrid,4,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb173.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb400.jpg,0,51,0.8818448185920715,0.9999998807907104,4,A,A,092,193,male,male,black,black,short,short,average,average
hybrid,5,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb173.jpg,/data/datasets/PRCC/prcc/rgb/train/185/A_cropped_rgb019.jpg,0,48,0.6988544464111328,0.9999998807907104,5,A,A,092,185,male,male,black,black,short,short,average,average
visual,1,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb181.jpg,/data/datasets/PRCC/prcc/rgb/train/113/A_cropped_rgb126.jpg,0,10,0.8749012351036072,0.9999998807907104,,A,A,092,113,male,male,black,black,short,short,average,average
visual,2,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb181.jpg,/data/datasets/PRCC/prcc/rgb/train/284/A_cropped_rgb046.jpg,0,117,0.874157726764679,0.9999998807907104,,A,A,092,284,male,male,black,black,short,short,average,average
visual,3,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb181.jpg,/data/datasets/PRCC/prcc/rgb/train/149/C_cropped_rgb013.jpg,0,24,0.8715142607688904,0.9999998807907104,,A,C,092,149C,male,male,black,black,short,short,average,average
visual,4,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb181.jpg,/data/datasets/PRCC/prcc/rgb/train/284/B_cropped_rgb028.jpg,0,117,0.8710665106773376,0.9999998807907104,,A,B,092,284,male,male,black,black,short,short,average,average
visual,5,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb181.jpg,/data/datasets/PRCC/prcc/rgb/train/149/C_cropped_rgb004.jpg,0,24,0.8700965642929077,0.9999998807907104,,A,C,092,149C,male,male,black,black,short,short,average,average
semantic,1,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb181.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.8307384848594666,0.9999998807907104,,A,B,092,149,male,male,black,black,short,short,average,average
semantic,2,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb181.jpg,/data/datasets/PRCC/prcc/rgb/train/110/A_cropped_rgb517.jpg,0,8,0.6607219576835632,0.9999998807907104,,A,A,092,110,male,male,black,black,short,short,average,average
semantic,3,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb181.jpg,/data/datasets/PRCC/prcc/rgb/train/185/A_cropped_rgb019.jpg,0,48,0.6632908582687378,0.9999998807907104,,A,A,092,185,male,male,black,black,short,short,average,average
semantic,4,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb181.jpg,/data/datasets/PRCC/prcc/rgb/train/300/C_cropped_rgb171.jpg,0,133,0.8077501058578491,0.9999998807907104,,A,C,092,300C,male,male,black,black,short,short,average,average
semantic,5,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb181.jpg,/data/datasets/PRCC/prcc/rgb/train/177/C_cropped_rgb475.jpg,0,42,0.667961061000824,0.9999998807907104,,A,C,092,177C,male,male,black,black,short,short,average,average
hybrid,1,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb181.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.8307384848594666,0.9999998807907104,1,A,B,092,149,male,male,black,black,short,short,average,average
hybrid,2,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb181.jpg,/data/datasets/PRCC/prcc/rgb/train/113/A_cropped_rgb126.jpg,0,10,0.8749012351036072,0.9999998807907104,2,A,A,092,113,male,male,black,black,short,short,average,average
hybrid,3,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb181.jpg,/data/datasets/PRCC/prcc/rgb/train/110/A_cropped_rgb517.jpg,0,8,0.6607219576835632,0.9999998807907104,3,A,A,092,110,male,male,black,black,short,short,average,average
hybrid,4,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb181.jpg,/data/datasets/PRCC/prcc/rgb/train/284/A_cropped_rgb046.jpg,0,117,0.874157726764679,0.9999998807907104,4,A,A,092,284,male,male,black,black,short,short,average,average
hybrid,5,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb181.jpg,/data/datasets/PRCC/prcc/rgb/train/185/A_cropped_rgb019.jpg,0,48,0.6632908582687378,0.9999998807907104,5,A,A,092,185,male,male,black,black,short,short,average,average
visual,1,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb190.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb028.jpg,0,51,0.8927472829818726,0.9999998807907104,,A,A,092,193,male,male,black,black,short,short,average,average
visual,2,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb190.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb016.jpg,0,51,0.8914690017700195,0.9999998807907104,,A,A,092,193,male,male,black,black,short,short,average,average
visual,3,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb190.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb400.jpg,0,51,0.8882131576538086,0.9999998807907104,,A,A,092,193,male,male,black,black,short,short,average,average
visual,4,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb190.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb025.jpg,0,51,0.887789249420166,0.9999998807907104,,A,A,092,193,male,male,black,black,short,short,average,average
visual,5,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb190.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb385.jpg,0,51,0.8845254182815552,0.9999998807907104,,A,A,092,193,male,male,black,black,short,short,average,average
semantic,1,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb190.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.8817994594573975,0.9999998807907104,,A,B,092,149,male,male,black,black,short,short,average,average
semantic,2,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb190.jpg,/data/datasets/PRCC/prcc/rgb/train/110/A_cropped_rgb517.jpg,0,8,0.637199878692627,0.9999998807907104,,A,A,092,110,male,male,black,black,short,short,average,average
semantic,3,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb190.jpg,/data/datasets/PRCC/prcc/rgb/train/185/A_cropped_rgb019.jpg,0,48,0.7105913162231445,0.9999998807907104,,A,A,092,185,male,male,black,black,short,short,average,average
semantic,4,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb190.jpg,/data/datasets/PRCC/prcc/rgb/train/300/C_cropped_rgb171.jpg,0,133,0.7601500749588013,0.9999998807907104,,A,C,092,300C,male,male,black,black,short,short,average,average
semantic,5,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb190.jpg,/data/datasets/PRCC/prcc/rgb/train/177/C_cropped_rgb475.jpg,0,42,0.6461416482925415,0.9999998807907104,,A,C,092,177C,male,male,black,black,short,short,average,average
hybrid,1,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb190.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.8817994594573975,0.9999998807907104,1,A,B,092,149,male,male,black,black,short,short,average,average
hybrid,2,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb190.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb028.jpg,0,51,0.8927472829818726,0.9999998807907104,2,A,A,092,193,male,male,black,black,short,short,average,average
hybrid,3,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb190.jpg,/data/datasets/PRCC/prcc/rgb/train/110/A_cropped_rgb517.jpg,0,8,0.637199878692627,0.9999998807907104,3,A,A,092,110,male,male,black,black,short,short,average,average
hybrid,4,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb190.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb016.jpg,0,51,0.8914690017700195,0.9999998807907104,4,A,A,092,193,male,male,black,black,short,short,average,average
hybrid,5,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb190.jpg,/data/datasets/PRCC/prcc/rgb/train/185/A_cropped_rgb019.jpg,0,48,0.7105913162231445,0.9999998807907104,5,A,A,092,185,male,male,black,black,short,short,average,average
visual,1,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb193.jpg,/data/datasets/PRCC/prcc/rgb/train/154/A_cropped_rgb013.jpg,0,27,0.8782237768173218,0.9999998807907104,,A,A,092,154,male,male,black,black,short,short,average,average
visual,2,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb193.jpg,/data/datasets/PRCC/prcc/rgb/train/098/A_cropped_rgb022.jpg,0,2,0.8761343955993652,0.9999998807907104,,A,A,092,098,male,male,black,black,short,short,average,average
visual,3,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb193.jpg,/data/datasets/PRCC/prcc/rgb/train/284/B_cropped_rgb028.jpg,0,117,0.8750922679901123,0.9999998807907104,,A,B,092,284,male,male,black,black,short,short,average,average
visual,4,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb193.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.872421383857727,0.9999998807907104,,A,B,092,149,male,male,black,black,short,short,average,average
visual,5,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb193.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb028.jpg,0,51,0.8714286088943481,0.9999998807907104,,A,A,092,193,male,male,black,black,short,short,average,average
semantic,1,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb193.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.872421383857727,0.9999998807907104,,A,B,092,149,male,male,black,black,short,short,average,average
semantic,2,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb193.jpg,/data/datasets/PRCC/prcc/rgb/train/110/A_cropped_rgb517.jpg,0,8,0.6341750621795654,0.9999998807907104,,A,A,092,110,male,male,black,black,short,short,average,average
semantic,3,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb193.jpg,/data/datasets/PRCC/prcc/rgb/train/185/A_cropped_rgb019.jpg,0,48,0.7046517133712769,0.9999998807907104,,A,A,092,185,male,male,black,black,short,short,average,average
semantic,4,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb193.jpg,/data/datasets/PRCC/prcc/rgb/train/300/C_cropped_rgb171.jpg,0,133,0.7503955960273743,0.9999998807907104,,A,C,092,300C,male,male,black,black,short,short,average,average
semantic,5,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb193.jpg,/data/datasets/PRCC/prcc/rgb/train/177/C_cropped_rgb475.jpg,0,42,0.6666276454925537,0.9999998807907104,,A,C,092,177C,male,male,black,black,short,short,average,average
hybrid,1,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb193.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.872421383857727,0.9999998807907104,1,A,B,092,149,male,male,black,black,short,short,average,average
hybrid,2,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb193.jpg,/data/datasets/PRCC/prcc/rgb/train/154/A_cropped_rgb013.jpg,0,27,0.8782237768173218,0.9999998807907104,2,A,A,092,154,male,male,black,black,short,short,average,average
hybrid,3,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb193.jpg,/data/datasets/PRCC/prcc/rgb/train/110/A_cropped_rgb517.jpg,0,8,0.6341750621795654,0.9999998807907104,3,A,A,092,110,male,male,black,black,short,short,average,average
hybrid,4,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb193.jpg,/data/datasets/PRCC/prcc/rgb/train/098/A_cropped_rgb022.jpg,0,2,0.8761343955993652,0.9999998807907104,4,A,A,092,098,male,male,black,black,short,short,average,average
hybrid,5,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb193.jpg,/data/datasets/PRCC/prcc/rgb/train/185/A_cropped_rgb019.jpg,0,48,0.7046517133712769,0.9999998807907104,5,A,A,092,185,male,male,black,black,short,short,average,average
visual,1,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb196.jpg,/data/datasets/PRCC/prcc/rgb/train/114/B_cropped_rgb144.jpg,0,11,0.8893625140190125,0.9999998807907104,,A,B,092,114,male,male,black,black,short,short,average,average
visual,2,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb196.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.8833688497543335,0.9999998807907104,,A,B,092,149,male,male,black,black,short,short,average,average
visual,3,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb196.jpg,/data/datasets/PRCC/prcc/rgb/train/114/B_cropped_rgb151.jpg,0,11,0.8644305467605591,0.9999998807907104,,A,B,092,114,male,male,black,black,short,short,average,average
visual,4,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb196.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb028.jpg,0,51,0.8636229038238525,0.9999998807907104,,A,A,092,193,male,male,black,black,short,short,average,average
visual,5,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb196.jpg,/data/datasets/PRCC/prcc/rgb/train/193/A_cropped_rgb016.jpg,0,51,0.8618443608283997,0.9999998807907104,,A,A,092,193,male,male,black,black,short,short,average,average
semantic,1,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb196.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.8833688497543335,0.9999998807907104,,A,B,092,149,male,male,black,black,short,short,average,average
semantic,2,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb196.jpg,/data/datasets/PRCC/prcc/rgb/train/110/A_cropped_rgb517.jpg,0,8,0.6282161474227905,0.9999998807907104,,A,A,092,110,male,male,black,black,short,short,average,average
semantic,3,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb196.jpg,/data/datasets/PRCC/prcc/rgb/train/185/A_cropped_rgb019.jpg,0,48,0.7002347111701965,0.9999998807907104,,A,A,092,185,male,male,black,black,short,short,average,average
semantic,4,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb196.jpg,/data/datasets/PRCC/prcc/rgb/train/300/C_cropped_rgb171.jpg,0,133,0.7479435205459595,0.9999998807907104,,A,C,092,300C,male,male,black,black,short,short,average,average
semantic,5,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb196.jpg,/data/datasets/PRCC/prcc/rgb/train/177/C_cropped_rgb475.jpg,0,42,0.6908426880836487,0.9999998807907104,,A,C,092,177C,male,male,black,black,short,short,average,average
hybrid,1,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb196.jpg,/data/datasets/PRCC/prcc/rgb/train/149/B_cropped_rgb583.jpg,0,24,0.8833688497543335,0.9999998807907104,1,A,B,092,149,male,male,black,black,short,short,average,average
hybrid,2,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb196.jpg,/data/datasets/PRCC/prcc/rgb/train/114/B_cropped_rgb144.jpg,0,11,0.8893625140190125,0.9999998807907104,2,A,B,092,114,male,male,black,black,short,short,average,average
hybrid,3,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb196.jpg,/data/datasets/PRCC/prcc/rgb/train/110/A_cropped_rgb517.jpg,0,8,0.6282161474227905,0.9999998807907104,3,A,A,092,110,male,male,black,black,short,short,average,average
hybrid,4,/data/datasets/PRCC/prcc/rgb/train/092/A_cropped_rgb196.jpg,/data/datasets/PRCC/prcc/rgb/train/185/A_cropped_rgb019.jpg,0,48,0.7002347111701965,0.9999998807907104,4,A,A,092,185,male,male,black,black,short,short,average,average
